NBN Atlas record ID,Occurrence ID,Licence,Rightsholder,Scientific name,Taxon author,Name qualifier,Common name,Species ID (TVK),Taxon Rank,Occurrence status,Start date,Start date day,Start date month,Start date year,End date,End date day,End date month,End date year,Locality,OSGR,Latitude (WGS84),Longitude (WGS84),Coordinate uncertainty (m),Verbatim depth,Recorder,Determiner,Individual count,Abundance,Abundance scale,Organism scope,Organism remarks,Sex,Life stage,Occurrence remarks,Identification verification status,Basis of record,Survey key,Dataset name,Dataset ID,Data provider,Data provider ID,Institution code,Kingdom,Phylum,Class,Order,Family,Genus,OSGR 100km,OSGR 10km,OSGR 2km,OSGR 1km,Country,State/Province,Vitality
3ab21835-98a5-4032-b3a4-7d6cc92ad0eb,36756885,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,01/07/2024,01,07,2024,,,,,Trefnant,SJ188096,52.678449999999984,-3.20192,8,,Tamasine Stretton,,2,,,,,,,,Accepted - correct,HumanObservation,iRecord | App,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SJ,SJ10,SJ10Z,SJ1809,United Kingdom,Wales,
371fbf7b-99bf-41a0-8ea2-6d8d7ee51ab0,37237912,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,13/07/2024,13,07,2024,,,,,"Liverpool L29 8YA, UK",SD345022,53.5125224,-2.988001294,61,,moletoal,,,,,,,,,,Accepted - correct,HumanObservation,iNaturalist | UK and IOM data,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SD,SD30,SD30L,SD3402,United Kingdom,England,
29153744-fc23-4a2d-a7f8-700b6eae8d79,36994366,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,11/07/2024,11,07,2024,,,,,"Fakenham Road, East Barsham",TF91703315,52.86174,0.84632,5,,Jack Riggall,,1,,,,,,adult,Road casualty.,Accepted - correct,HumanObservation,iRecord | App,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,TF,TF93,TF93B,TF9133,United Kingdom,England,
246d91e1-3252-483d-8883-2a6a861457fa,36882068,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,07/07/2024,07,07,2024,,,,,NT Yew Tree Farm,SJ72448752,53.38387,-2.41569,5,,Natalie Pownall,,1,,,,,,adult,Next to hedgerow in recently harrowed field,Accepted - correct,HumanObservation,iRecord | App,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SJ,SJ78,SJ78I,SJ7287,United Kingdom,England,
1fb3fe33-9359-46c4-bcd2-20de3838f429,36971681,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,11/07/2024,11,07,2024,,,,,"Churchend, Essex",TQ98458964,51.57069,0.86231,5,,Simon Blackburn,,,,,,,,,,Accepted - correct,HumanObservation,iRecord | App,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,TQ,TQ98,TQ98Z,TQ9889,United Kingdom,England,
1b92773a-5c16-4b8e-baae-53853d543f77,37448054,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,29/07/2024,29,07,2024,,,,,"Lancashire, UK",SD522240,53.710838333299996,-2.724313333,50,,Charlie Farrell,,,,,,,,Adult,,Accepted - correct,HumanObservation,iNaturalist | UK and IOM data,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SD,SD52,SD52H,SD5224,United Kingdom,England,
109f192d-d2d4-4c70-8e50-f802aa822fd2,36856137,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,05/07/2024,05,07,2024,,,,,North of Forfar,NO45015439,56.67806,-2.899,7.1,,"Taylor, Angela",,1,,,,,not recorded,not recorded,,Accepted - correct,HumanObservation,iRecord | General data,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NO,NO45,NO45M,NO4554,United Kingdom,Scotland,
0e6766bb-93c5-4032-a269-1ddeaea227da,36885841,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,07/07/2024,07,07,2024,,,,,Abbey farm minster Ramsgate kent,TR315641,51.329510000000006,1.32167,50,,George Cooper,,1,,,,,,,,Accepted - correct,HumanObservation,iRecord | App,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,TR,TR36,TR36C,TR3164,United Kingdom,England,
0d14a05e-283f-4099-bcef-da36d2f62c1a,37138371,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,17/07/2024,17,07,2024,,,,,Beguildy,SO18547972,52.40942999999999,-3.19887,5,,"Moore, Martyn",,1,,,,,,adult,,Accepted - correct,HumanObservation,iRecord | LERC Wales,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SO,SO17,SO17Z,SO1879,United Kingdom,Wales,
ff2a1422-5222-49e7-b8b0-c9ec6ae53c62,34955653,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,22/02/2024,22,02,2024,,,,,"Coleshill, Oxfordshire",SU246935,51.64026999999999,-1.64483,12,,Dan Billington,,1,,,,,,adult,,Accepted - correct,HumanObservation,iRecord | App,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SU,SU29,SU29L,SU2493,United Kingdom,England,
f7de5a67-ac8b-4fbe-a204-9fb4771c33be,34940608,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,19/02/2024,19,02,2024,,,,,"Near Crossways, Llanbister",SO14757546,52.37053000000001,-3.25347,5,,"Moore, Martyn",,1,,,,,,adult,Black tips to ears visible as it ran away,Accepted - correct,HumanObservation,iRecord | LERC Wales,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SO,SO17,SO17M,SO1475,United Kingdom,Wales,
f463b02d-c0d2-4a65-bbbf-8fb63f21067b,34799096,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,01/02/2024,01,02,2024,,,,,"Appleton, Abingdon OX13, UK",SP40K,51.7099095,-1.3610316,893,,happierinwater,,,,,,,,,,Accepted - correct,HumanObservation,iNaturalist | UK and IOM data,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SP,SP40,SP40K,,United Kingdom,England,
f2166c1f-c21c-4476-b2de-1a8c3bfe39fe,35327140,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,24/02/2024,24,02,2024,,,,,"Hesketh Dike, Caydale, Hawnby - Boltby",SE514878,54.283704,-1.211231,70.7,,"Newton, Sam",,5,,,,,not recorded,adult,,Accepted - correct,HumanObservation,iRecord | General data,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SE,SE58,SE58D,SE5187,United Kingdom,England,
e8aa8fb5-0150-4816-84e2-7f6d261f9364,34900531,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,15/02/2024,15,02,2024,,,,,"Rag Copse, North Hampshire",SU3750,51.252441,-1.464057,707.1,,"Lawrence, Lou","Lawrence, Lou",5,,,,,not recorded,adult,,Accepted - correct,HumanObservation,iRecord | General data,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SU,SU35,SU35Q,SU3750,United Kingdom,England,
e7d7af7b-6325-40dc-8f6a-7a03a1025340,34741452,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,06/02/2024,06,02,2024,,,,,Warningore Wood,TQ3818913946,50.90845149999999,-0.0358583,0.5,,David Burton,,1,,,,,,,,Accepted - correct,HumanObservation,iRecord | App,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,TQ,TQ31,TQ31W,TQ3813,United Kingdom,England,
dfdeb634-1d61-4980-82f6-219d3e59f831,34914140,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,17/02/2024,17,02,2024,,,,,"Salcott-cum-Virley, Essex",TL958129,51.780910000000006,0.83815,50,,Mike Turton,,2–5,,,,,,adult,,Accepted - correct,HumanObservation,iRecord | App,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,TL,TL91,TL91L,TL9512,United Kingdom,England,
dfbda744-f968-44a0-aa28-2a02556f7dbe,34973076,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,24/02/2024,24,02,2024,,,,,Crossford,NT057866,56.063372,-3.515277,70.7,,"Smith, Richard",,2,,,,,not recorded,adult,,Accepted - correct,HumanObservation,iRecord | General data,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NT,NT08,NT08N,NT0586,United Kingdom,Scotland,
da9ad080-b373-459f-adff-955b22a68cb9,34795812,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,10/02/2024,10,02,2024,,,,,,SD54D,53.916814,-2.74751,1414.2,,"Hunter, Joan",,1,,,,,not recorded,adult,,Accepted - correct,HumanObservation,iRecord | General data,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SD,SD54,SD54D,,United Kingdom,England,
fc51dcc6-4adb-4ceb-8399-8d0bbab29c1a,37099075,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,11/03/2024,11,03,2024,,,,,River Dane,SJ829649,53.18157,-2.25706,12,,"Hulse, Heather",,,,,,,,,,Accepted - correct,HumanObservation,iRecord | App,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SJ,SJ86,SJ86H,SJ8264,United Kingdom,England,
d71705ca-941d-4dca-ab44-02cd4a1524b9,34989191,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,26/02/2024,26,02,2024,,,,,Knots Wood,SD5162,54.056158,-2.742372,707.1,,"Martin, John",,7,,,,,not recorded,adult,,Accepted - correct,HumanObservation,iRecord | General data,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SD,SD56,SD56B,SD5162,United Kingdom,England,
d6ba6099-adf6-487b-bd50-98bfb9870e78,34760651,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,03/02/2024,03,02,2024,,,,,Winnington,SJ729388,52.946347,-2.404004,70.7,,"Richard, Anne-Marie",,1,,,,,not recorded,adult,,Accepted - correct,HumanObservation,iRecord | General data,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SJ,SJ73,SJ73J,SJ7238,United Kingdom,England,
fbc8c6ea-5e85-4235-a244-aa99d39276dc,35328345,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,29/03/2024,29,03,2024,,,,,,TQ10,50.833119,-0.368336,7071.1,,"Peters, Daryl",,3,,,,,not recorded,not recorded,,Accepted - correct,HumanObservation,iRecord | General data,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,TQ,TQ10,,,United Kingdom,England,
d5f3133d-e040-46ac-b92a-e6bf1ebd9bef,34989173,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,26/02/2024,26,02,2024,,,,,South Park at Quernmore Park,SD517623,54.054834,-2.73853,70.7,,"Martin, John",,3,,,,,not recorded,adult,,Accepted - correct,HumanObservation,iRecord | General data,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SD,SD56,SD56B,SD5162,United Kingdom,England,
f897b99a-6ef3-4b78-9d6b-e21c8e49b310,35057681,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,04/03/2024,04,03,2024,,,,,Field near A34,SU46604300,51.184382,-1.334574,7.1,,"Peat, Lizzy",,2,,,,,not recorded,not recorded,,Accepted - correct,HumanObservation,iRecord | General data,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SU,SU44,SU44R,SU4643,United Kingdom,England,
d26d630e-5441-4911-9587-c77e6b63cfa6,34964534,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,23/02/2024,23,02,2024,,,,,Englefield,SU62497030,51.428314,-1.102478,7.1,,"Lerpiniere, John",,2,,,,,not recorded,adult,,Accepted - correct,HumanObservation,iRecord | General data,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SU,SU67,SU67F,SU6270,United Kingdom,England,
f506c488-dd1d-4034-b3c6-cb2fef91933d,35281161,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,26/03/2024,26,03,2024,,,,,"Fields Farm, Cloughton",TA016948,54.339086,-0.43802,70.7,,"Newton, Sam",,2,,,,,not recorded,adult,,Accepted - correct,HumanObservation,iRecord | General data,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,TA,TA09,TA09C,TA0194,United Kingdom,England,
c77ef5f2-351f-44d0-b29e-b03b329c1c06,35015121,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,28/02/2024,28,02,2024,,,,,"Old Windsor, Windsor, England, GB",SU95637166,51.43592833,-0.625545,4,,Zane Libke,,,,,,,,,,Accepted - correct,HumanObservation,iNaturalist | UK and IOM data,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SU,SU97,SU97K,SU9571,United Kingdom,England,
ef380c58-06fd-49f5-8d55-7637ddc8ba54,35132602,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,17/03/2024,17,03,2024,,,,,Field,SN953667,52.28912,-3.53614,20,,"Vincett, Janice",,1,,,,,,,,Accepted - correct,HumanObservation,iRecord | LERC Wales,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SN,SN96,SN96N,SN9566,United Kingdom,Wales,
bfd0d33b-c1cb-4722-8e38-4a4664331b9a,35327199,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,19/02/2024,19,02,2024,,,,,"Midnight Farm, Ingleby Greenhow",NZ587033,54.422202,-1.096067,70.7,,"Newton, Sam","Newton, Sam",5,,,,,not recorded,adult,,Accepted - correct,HumanObservation,iRecord | General data,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NZ,NZ50,NZ50W,NZ5803,United Kingdom,England,
eee68b96-6a5e-48eb-a4ec-2994e2af658d,37001388,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,09/03/2024,09,03,2024,,,,,Jackson Wood,SK032459,53.010849,-1.953011,70.7,,"Richard, Anne-Marie",,1,,,,,not recorded,adult,,Accepted - correct,HumanObservation,iRecord | General data,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SK,SK04,SK04H,SK0345,United Kingdom,England,
b587a025-c736-4be9-a021-7ff8dcf7eae0,34860607,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,12/02/2024,12,02,2024,,,,,"Essex, UK",TQ952933,51.605386999999986,0.8187229999999999,50,,Jon J. Laysell,,,,,,,,,,Accepted - correct,HumanObservation,iNaturalist | UK and IOM data,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,TQ,TQ99,TQ99L,TQ9593,United Kingdom,England,
eede8168-f672-4881-95f7-85de7eb37feb,35084453,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,06/03/2024,06,03,2024,,,,,"Preesall Close, Southport, England, GB",SD3520,53.67334776,-2.97493244,264,,Graham Clarkson,,,,,,,,,,Accepted - correct,HumanObservation,iNaturalist | UK and IOM data,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SD,SD32,SD32K,SD3520,United Kingdom,England,
b3378f63-b92f-4ce2-9bcc-e57d704bcc3b,34984437,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,26/02/2024,26,02,2024,,,,,Preesall,SD35764706,53.91576,-2.97942,5,,Andrew Chick,,,,,,,,,,Accepted - correct,HumanObservation,iRecord | App,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SD,SD34,SD34N,SD3547,United Kingdom,England,
ec953b0e-35e4-4270-abf4-3c11c2a24976,35275418,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,31/03/2024,31,03,2024,,,,,"Ossington, Nottinghamshire",SK74846539,53.18039999999999,-0.88154,5,,Lorna Griffiths,,2–5,,,,,,,,Accepted - correct,HumanObservation,iRecord | App,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SK,SK76,SK76M,SK7465,United Kingdom,England,
afe26760-c205-4dcf-9a57-559ca01f86cc,35002204,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,29/02/2024,29,02,2024,,,,,North of Forfar,NO45265419,56.676293,-2.894877,7.1,,"Taylor, Angela",,1,,,,,not recorded,not recorded,,Accepted - correct,HumanObservation,iRecord | General data,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NO,NO45,NO45M,NO4554,United Kingdom,Scotland,
e93c18be-aee6-45fe-b52e-a9744d123ff9,35189600,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,22/03/2024,22,03,2024,,,,,North of Forfar,NO45225397,56.674312,-2.895483,7.1,,"Taylor, Angela",,1,,,,,not recorded,not recorded,,Accepted - correct,HumanObservation,iRecord | General data,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NO,NO45,NO45L,NO4553,United Kingdom,Scotland,
a9975a9d-d486-4aba-ac23-4f5c0bcd1b2b,34988471,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,26/02/2024,26,02,2024,,,,,"Hollinsclough, Staffordshire",SK05276733,53.20305,-1.92247,5,,Nick Mott,,2–5,,,,,,adult,,Accepted - correct,HumanObservation,iRecord | App,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SK,SK06,SK06N,SK0567,United Kingdom,England,
e502dcea-3e34-422e-9aa0-8fdd46ae7eb2,35060282,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,08/03/2024,08,03,2024,,,,,"Essex, UK",TQ952934,51.605788,0.8184419999999999,50,,Jon J. Laysell,,,,,,,,,,Accepted - correct,HumanObservation,iNaturalist | UK and IOM data,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,TQ,TQ99,TQ99L,TQ9593,United Kingdom,England,
a8f95bbb-42dc-45d7-b9cb-27bd18376425,35110809,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,01/02/2024,01,02,2024,,,,,White House Farm,SJ746895,53.402409999999996,-2.38258,50,,Natalie Pownall,,,,,,,,,Numerous hare tracks and digging marks in field and in young woodland buffer strips. Hare have dug under fencing. Population is sometimes targeted by Hare Coursers.,Accepted - correct,HumanObservation,iRecord | App General Survey,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SJ,SJ78,SJ78P,SJ7489,United Kingdom,England,
e2b570c0-b9eb-4476-ad17-f719c135aa5c,35031783,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,05/03/2024,05,03,2024,,,,,Dean moor,NY04952225,54.58649,-3.47222,5,,Andrew Chick,,1,,,,,,,One,Accepted - correct,HumanObservation,iRecord | App,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NY,NY02,NY02L,NY0422,United Kingdom,England,
a743e55d-864d-40e4-8198-c5d3c7e258bc,34984434,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,26/02/2024,26,02,2024,,,,,Preesall,SD35074653,53.91085,-2.98991,5,,Andrew Chick,,,,,,,,,,Accepted - correct,HumanObservation,iRecord | App,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SD,SD34,SD34N,SD3546,United Kingdom,England,
d61c206a-143e-4a6b-b503-71615a9bfa59,35030926,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,04/03/2024,04,03,2024,,,,,Sabden,SD79053754,53.833740000000006,-2.31968,5,,Jack Driver,,1,,,,,,,,Accepted - correct,HumanObservation,iRecord | App,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SD,SD73,SD73Y,SD7937,United Kingdom,England,
a59521f9-142d-4e39-9fc4-0305cc0b7eb5,34794393,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,10/02/2024,10,02,2024,,,,,"Gtr Manchester, Wingates, fields by M61",SD65010794,53.56691,-2.52969,5,,Charles Farrell,,2,,,,,,adult,"2 seen in fields by M61, from a coach, while stuck in traffic on the M61.",Accepted - correct,HumanObservation,iRecord | App,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SD,SD60,SD60N,SD6507,United Kingdom,England,
d5123d94-d20b-4079-b110-1414458a65e0,35187205,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,21/03/2024,21,03,2024,,,,,"Downholland Cross, Lancashire",SD368070,53.55623,-2.95441,50,,Sarah Gorman,,1,,,,,,,Running along the edge of the arable field.  Seen from road.,Accepted - correct,HumanObservation,iRecord | App,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SD,SD30,SD30T,SD3607,United Kingdom,England,
a2b1081f-dc5e-4389-9ea7-7b615f186c63,35002125,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,28/02/2024,28,02,2024,,,,,Woolstencroft Farm,SJ71988779,53.38624999999999,-2.42264,5,,Natalie Pownall,Natalie Pownall,2–5,,,,,,adult,Two Brown Hare in permanent pasture field on Woolstencroft Farm by River Bollin. Hare interacting/chasing each other before spotting me and then ran away.,Accepted - correct,HumanObservation,iRecord | App,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SJ,SJ78,SJ78D,SJ7187,United Kingdom,England,
c4701fc3-bbdb-4527-9df0-ff11ca021e30,35260689,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus europaeus,"Pallas, 1778",,Brown Hare,NHMSYS0000080218,species,present,29/03/2024,29,03,2024,,,,,Bothel quarry,NY17543895,54.738780000000006,-3.2822,5,,Aimee Campbell,,1,,,,,,,Wildlife camera photo .,Accepted - correct,HumanObservation,iRecord | App,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NY,NY13,NY13U,NY1738,United Kingdom,England,
